x,y,ndvi,soil_moisture,land_temp,label
0,0,0.5568176258732305,0.4420732236084424,32.00805017364732,0
1,0,0.6006012516853765,0.4316296504125646,31.276867865751317,0
2,0,0.5959362558912787,0.47610344779457736,31.191013311746865,0
3,0,0.5370431018996933,0.4092654401496732,31.33596825202184,0
4,0,0.5157985369040518,0.33211130526142274,30.201073700971964,0
5,0,0.47068590200130345,0.3734586528307929,32.33824176332823,0
6,0,0.45024834867956764,0.3511219792749566,33.55265771980899,0
7,0,0.4832723297293825,0.4242972687996781,30.684028918712357,0
8,0,0.46843041622936904,0.42728329382721447,30.936015373465136,0
9,0,0.5099582489029549,0.38834807649331327,31.884839290493296,0
10,0,0.44682005958070287,0.5002929518695765,32.448394971418615,0
11,0,0.4095246013564244,0.43793485645832403,31.530953393944586,0
12,0,0.459086490563142,0.2884989769156894,31.698947734843486,0
13,0,0.4468125977603978,0.41465048097497675,33.431977561851134,0
14,0,0.4232236725161447,0.35669938019720315,31.94135627692144,0
15,0,0.39016850617743326,0.34658859889988713,34.53390789427554,0
16,0,0.4461870011139798,0.2836025572085309,33.74396223668366,0
17,0,0.41771542194612576,0.3438810519599083,33.87228556950203,0
18,0,0.5001932869377017,0.4330464890654881,32.18791626051928,0
19,0,0.4469495290116587,0.4133707824233428,33.72734217103797,0
20,0,0.4529466782999082,0.3983960938109387,31.35555722215052,0
21,0,0.4313630167816378,0.4590063021089634,33.532773068857395,0
22,0,0.5010314389077607,0.47865060363468437,32.26899712531208,0
23,0,0.48471962738565294,0.4558014916123526,33.198524264147785,0
24,0,0.5262907261517467,0.5242937038711335,28.818614333765368,0
25,0,0.5790368065976227,0.45780861444605464,30.942159021956904,0
26,0,0.5511980340752363,0.36057905070630114,30.848128207193266,0
27,0,0.5720320909785122,0.5395270490392695,30.398200533667854,0
28,0,0.5203208036207573,0.4454712606448357,31.700492442393738,0
29,0,0.582862398346728,0.44833062195945594,31.184770575838478,0
0,1,0.5280274472550885,0.49081242686740933,30.834475510368915,0
1,1,0.4975716010623415,0.41586062363756454,30.257390884023284,0
2,1,0.5194379588400062,0.44152672234907764,31.91247455690691,0
3,1,0.48392019578687084,0.3509686272392004,31.666363628122078,0
4,1,0.4704524612116532,0.3755772768174128,32.086950547574155,0
5,1,0.5013227428056213,0.5051494450341972,32.552173813533955,0
6,1,0.4897829097283109,0.4039567468558212,30.543120980857505,0
7,1,0.4741130166617001,0.40959054332267203,34.95446790380207,0
8,1,0.4672873419531166,0.4227564097608102,32.4271804264513,0
9,1,0.4213111421575635,0.46694992375465616,33.15703215191597,0
10,1,0.5019617451563717,0.3513382381134276,34.15459135485171,0
11,1,0.374094612760299,0.41248322911494834,35.30671230781172,0
12,1,0.37663390034063426,0.34130565096773796,33.576437033144266,0
13,1,0.3850000860270698,0.2800972299963532,33.86508560014843,0
14,1,0.34568866968199663,0.3727825130579855,33.10449865840016,0
15,1,0.4721298726378401,0.30681219967341056,33.78527543605506,0
16,1,0.4394797162367854,0.28755967570452867,34.25138282723809,0
17,1,0.4755310064470012,0.27725623982159847,33.981156483874706,0
18,1,0.4391548563095899,0.40871168103674205,32.239834957178545,0
19,1,0.3781643352456992,0.4092374527057797,33.41324135523492,0
20,1,0.47493479032151326,0.41413002132801335,32.07177232233712,0
21,1,0.49135772889659024,0.42446240669383917,31.69074770120283,0
22,1,0.588938278012866,0.4454288103873105,30.895705453684787,0
23,1,0.5427427801520865,0.38370224127893027,32.58878260933455,0
24,1,0.5804522266389597,0.4008577198488566,32.512927175472534,0
25,1,0.554191715839739,0.4912675101194101,33.22573959279566,0
26,1,0.5308655264725602,0.4196643909866534,30.247786924920398,0
27,1,0.5106262056770396,0.4597074544732785,31.31281757631041,0
28,1,0.5723818491909338,0.5102696443701259,30.84205570738925,0
29,1,0.6373456867168991,0.4602688954823771,33.426789509408955,0
0,2,0.5452380757804802,0.3926081534733583,30.65001333409429,0
1,2,0.5268769269884735,0.4158918404034432,32.658934369565806,0
2,2,0.5148352292143487,0.4147385653564099,31.329739322218167,0
3,2,0.40400268280424684,0.38748303542555407,33.261497913552674,0
4,2,0.47993592906580695,0.33963649245887323,32.788556088665246,0
5,2,0.4798624542869612,0.35125456716533293,32.941793399935136,0
6,2,0.4577745000454474,0.3339995332008294,33.26050607788533,0
7,2,0.4808874498498348,0.44378872980733114,33.996837581406446,0
8,2,0.38598059572529286,0.3442567960966044,33.41775398474571,0
9,2,0.48628588284612984,0.421199823290692,36.64079978464433,0
10,2,0.47718783634756257,0.4432607651187081,33.98113554723512,0
11,2,0.4587302791624586,0.35385707521585924,34.2357548885499,0
12,2,0.3641312627150255,0.3402384622444276,33.459185983332816,0
13,2,0.3847720655734338,0.4512416972867638,32.5191676353259,1
14,2,0.39817456309419225,0.2422603716221174,34.25083706270123,1
15,2,0.4118352659633149,0.32125480304098314,33.77450049977176,1
16,2,0.3280963681124682,0.3568760526283338,33.99240229677353,1
17,2,0.39150128808321644,0.33778736094827905,33.73483248031183,1
18,2,0.5099697279081703,0.38377534369732863,31.91940694450431,0
19,2,0.4354834323356401,0.33653121420945714,34.32921900285285,0
20,2,0.4090172738912692,0.38074566103633317,33.532121062722375,0
21,2,0.5125190015678028,0.3419086110416838,32.280873926973115,0
22,2,0.4638409214799439,0.38302467864980816,34.01369049952126,0
23,2,0.5239495088737979,0.36473111977756034,32.84385348053977,0
24,2,0.6238115454171058,0.489901064702413,30.126555322716502,0
25,2,0.5055837225893987,0.5106921271338647,30.69642200972699,0
26,2,0.562381013221288,0.4938742340319493,30.269268692142386,0
27,2,0.5461212476694725,0.2997597696009683,29.99366204921446,0
28,2,0.5440845270335758,0.4051455418541829,32.498152611866956,0
29,2,0.49170532357186286,0.45040707001757174,30.8664927278882,0
0,3,0.5766956094400832,0.35668085118111115,33.07052485241941,0
1,3,0.4916850010366507,0.369304578436856,32.638636514549844,0
2,3,0.4868583749708462,0.37766819878618985,32.531694281146564,0
3,3,0.4431444679611314,0.402483478115727,33.41392771843665,0
4,3,0.5279441516201718,0.3245917081683357,35.16016715839818,0
5,3,0.3393651459908165,0.37013789722342705,33.84892648714574,0
6,3,0.4430556800223084,0.3406195889856379,33.21175601693159,0
7,3,0.40151066986422707,0.34015229960066595,34.326387765077655,0
8,3,0.4468568609338091,0.33710908521363486,34.31947814272212,0
9,3,0.45233451201077207,0.4183702579171542,33.890238122584776,0
10,3,0.395519785420838,0.34971809996535774,34.007902885784425,0
11,3,0.440692382004553,0.3565853218514525,33.91385000865119,0
12,3,0.44456160339353895,0.30593019951129685,34.933530209087685,1
13,3,0.34024034506700085,0.3018784231051607,36.09177729821328,1
14,3,0.3657160089142425,0.33400937539866277,36.816574977857506,1
15,3,0.31443766785212224,0.3191382553926114,35.42198372799686,1
16,3,0.3406535090892631,0.2868267408802466,35.60809213569589,1
17,3,0.38010782896054124,0.2718514491048481,37.08538772191155,1
18,3,0.3303774895291326,0.27479933831370174,35.544543701417716,1
19,3,0.44975700343102654,0.38883639240226764,34.42486813460668,0
20,3,0.4363571973245959,0.33286443340091465,33.33641383885489,0
21,3,0.4267384997249138,0.44420342564627713,32.641010912487474,0
22,3,0.4398453401252687,0.39477085789102107,32.790527454977735,0
23,3,0.47061405082315333,0.38298918906919255,32.267681642224865,0
24,3,0.526203036947666,0.41011887252561596,31.24986752653708,0
25,3,0.538505200848665,0.3727728109107212,30.054482146007782,0
26,3,0.5020194703162396,0.44278390344855373,31.552073938020776,0
27,3,0.621106711140353,0.5033871563797575,30.893283464179067,0
28,3,0.5543789809024317,0.4163708752412842,30.874891038056287,0
29,3,0.5476863606446399,0.4877253974598897,29.93038320463474,0
0,4,0.5216168781676868,0.49837410999185006,31.97824880243058,0
1,4,0.49983063014348716,0.44431598261446076,32.00387864734336,0
2,4,0.47361477189474027,0.3974372308922543,32.84947314246444,0
3,4,0.4055366767071397,0.38436588313788195,33.61425497324719,0
4,4,0.4987178969869208,0.4175840787521369,35.62996812556818,0
5,4,0.37180649058847726,0.40124643338569377,33.97986463108076,0
6,4,0.5082940020291855,0.30868797725846886,33.18420105045318,0
7,4,0.36466352011476205,0.23978007807473206,33.58158193057998,0
8,4,0.36084722229061694,0.3566225808500368,34.36567886841112,0
9,4,0.5039824106936741,0.40515159345896234,33.21961896968,0
10,4,0.3812399830297508,0.39421649602320186,32.156552461035986,0
11,4,0.49037679366101955,0.40807489756229076,33.55474724052926,0
12,4,0.2782048271209227,0.39058978388987065,34.60822908323805,1
13,4,0.3863360070635141,0.21361251065891246,34.911721147749404,1
14,4,0.2842558418145706,0.2653442723097332,35.87006139194753,1
15,4,0.29254980666112923,0.19267446106368608,36.62947431410362,1
16,4,0.2900084384142564,0.28871718432443355,37.03174174151566,1
17,4,0.26821308687294754,0.21662818506184972,36.788772992601686,1
18,4,0.38047725417444617,0.28547183835377227,36.27392090401319,1
19,4,0.4045875870829448,0.40806775072941776,34.091441374044074,0
20,4,0.5320434828796561,0.45952160709882783,33.17091411880979,0
21,4,0.5034426116708651,0.42341684557161796,34.271350275069395,0
22,4,0.42865921716316746,0.44198161564405153,33.520316683006136,0
23,4,0.4077125781344725,0.3625742387084324,30.047776773127335,0
24,4,0.498097676347891,0.4695531263423873,33.27099669069365,0
25,4,0.5287799140666801,0.5252371585628332,30.11839504087128,0
26,4,0.45136064376879637,0.44961993935758465,31.653470134208224,0
27,4,0.5446051324371043,0.3563077973793629,30.98608256365103,0
28,4,0.4892453580550243,0.49933525225170217,31.27722158449151,0
29,4,0.514447131371487,0.4453874946490564,29.71196406435395,0
0,5,0.4844542321743331,0.4634482563035557,31.262510212904623,0
1,5,0.494433567635189,0.3754105504758506,31.822502330551718,0
2,5,0.44329179281517633,0.33472036698870944,32.47348447839474,0
3,5,0.36626682196772625,0.467856794093696,33.51204922002836,0
4,5,0.3677862480422748,0.3627783881181392,33.83222148147109,0
5,5,0.36962987862745655,0.3662171039552596,35.14394053796495,1
6,5,0.3373364961949402,0.294105253149366,34.44771723133902,1
7,5,0.2422916778781673,0.2422812489762824,36.21911954514559,1
8,5,0.4461099392505308,0.31044436320378105,35.29932589154643,1
9,5,0.3962408663312945,0.48945280937585023,35.50600773935222,1
10,5,0.39637664386786575,0.30430237055140674,32.33810321090434,0
11,5,0.4048063341803243,0.30815732702600723,32.68508324266306,0
12,5,0.32505909190282023,0.2639634019054902,36.53938691277363,1
13,5,0.3574694636179568,0.2846419747620324,37.21219462348034,1
14,5,0.2652757254261352,0.20299127246640258,38.29497787639457,1
15,5,0.2269455021842329,0.14813769228367718,37.809661321916394,1
16,5,0.21762639737451642,0.176915495984599,37.698031346656556,1
17,5,0.4088583077939908,0.21511222813690617,36.29521972128089,1
18,5,0.32485560765885524,0.2936845328979752,34.259851353462196,1
19,5,0.35143361390297234,0.34840094568746377,33.2763868358497,0
20,5,0.43968355788616065,0.3671086319754197,33.23783762119022,0
21,5,0.40747004042934315,0.36079760112015064,33.698426755197296,0
22,5,0.5004845698153799,0.3577012705856931,32.59055809674601,0
23,5,0.5321305009222987,0.33745059450921333,32.65213729730575,0
24,5,0.47761674799333576,0.46159088538512905,31.021782124644922,0
25,5,0.4342056538317493,0.3619601972545733,31.55908976936188,0
26,5,0.5490342266541965,0.4068202449208714,31.917630427414927,0
27,5,0.46278988359190687,0.4560954250966504,29.871666066130445,0
28,5,0.5215846570128169,0.4680022803680144,30.05605738665755,0
29,5,0.5419834356427466,0.5212230501014005,30.19888387339209,0
0,6,0.5229048055681514,0.3543548072407898,32.907400178617394,0
1,6,0.5326750163334144,0.27186521396902513,31.991173038519133,0
2,6,0.4658231423259686,0.3675748826730566,33.631755154032476,0
3,6,0.3799746093970887,0.36195989092330483,33.64084538995033,0
4,6,0.4390674616871081,0.348229811118149,34.72403548999284,1
5,6,0.3297561293825722,0.28838217206289707,34.56044225840647,1
6,6,0.34416779858375585,0.27228466955761765,35.80087102759959,1
7,6,0.4171575157027562,0.3285968419994479,35.40622695242248,1
8,6,0.3845058875730383,0.27293012494755325,33.472971635525326,1
9,6,0.29994566214282536,0.21922288721522892,34.641486962184786,1
10,6,0.3815992775635953,0.4193306345668525,34.71336020168181,1
11,6,0.38784882892785866,0.39057317058540086,31.812787583626076,0
12,6,0.37564228148089485,0.3614394248759483,33.24418268271082,1
13,6,0.3816328936251875,0.31025871397335153,35.09580825680238,1
14,6,0.3156327501339757,0.3765298855117159,36.50199311848527,1
15,6,0.2738183393587711,0.22308743755580357,35.92200942966012,1
16,6,0.3255104476558737,0.22019105132605274,36.391693100646165,1
17,6,0.3005623191265852,0.3172828848859504,35.844758275990124,1
18,6,0.4157385507883615,0.29739534523886263,34.45289399319729,1
19,6,0.3498656695791865,0.32688822852242083,34.40122338567881,0
20,6,0.46685551746782433,0.32564629876778634,34.28948418739453,0
21,6,0.5226459570633949,0.4118197932535456,34.77951453009511,0
22,6,0.43821593023699407,0.3454463074785587,30.68317194725227,0
23,6,0.5704517680300873,0.45445544715942404,32.03142427997698,0
24,6,0.5255664493861099,0.3774015611876703,34.21439161821445,0
25,6,0.5315362341444527,0.4492761210145132,32.224263122984866,0
26,6,0.5605802273233897,0.46359152551637217,30.478930229823604,0
27,6,0.5698132876986087,0.5537811272051084,32.4206226493188,0
28,6,0.6341281644122368,0.440290840988641,29.92101851813608,0
29,6,0.5551517746828724,0.47386708613032585,31.865369104713853,0
0,7,0.39228215870643174,0.4841565586171603,32.30388429757756,0
1,7,0.4335200106257764,0.3405428293293522,31.24786204567128,0
2,7,0.47016461583365243,0.3754204633360878,32.12991736754781,0
3,7,0.3340499167651211,0.33231365656172,35.69294441792336,0
4,7,0.3508819860072863,0.24773901752569466,34.47702586440472,1
5,7,0.3108090129774575,0.15848956145155224,35.45680130418536,1
6,7,0.27244693031822753,0.29780556086216703,38.169082958372115,1
7,7,0.31773556152114213,0.23261104800507426,35.66532789038324,1
8,7,0.4126616469911545,0.2659561643222205,36.33405615533972,1
9,7,0.3232389371093409,0.30323813163702357,35.366735758779235,1
10,7,0.33517845323145473,0.29555321811958035,34.69001565827467,1
11,7,0.37163261681161364,0.3134606023923682,34.13035312032586,0
12,7,0.36792949773307493,0.4107084183822228,31.735463019524634,1
13,7,0.40492532028481865,0.3750667428914032,32.91961021381794,1
14,7,0.3073108117608236,0.27476185029884126,34.10358447598536,1
15,7,0.2744966413909405,0.2295118145545718,37.48452092801394,1
16,7,0.3712291111222141,0.3569116483483388,36.23276823474641,1
